name,address,lat,lon,hours,source,state,phone,website,facility_type,osm_id
Los Angeles Housing Partnership / Rosewood Gardens Senior Apartments,"504 North Berendo Street, Los Angeles, CA, 90004",34.0792449,-118.2939051,Fr[1] 15:30-16:30,osm,CA,+1-213-629-9172,https://www.lahousingpartnership.com/Property_RosewoodGardens.html,food_bank,node/3707452551
Nuevo Amanecer,"1035 North Avalon Boulevard, Wilmington, CA, 90744",33.7837528,-118.2628791,"Sa[1,3] 10:00-11:00",osm,CA,+1-310-847-6937,,food_bank,node/3707454541
City of Truth Ministries,"23400 South Avalon Boulevard, Carson, CA, 90745",33.8123413,-118.2604819,Sa[3] 10:00-12:00,osm,CA,+1-310-617-2914,,food_bank,node/3707457056
City of Truth Ministries,"1139 Suite D East Dominguez Street, Carson, CA, 90746",33.8406692,-118.254978,"Su[2,4] 12:30-14:00",osm,CA,+1-310-669-8300,,food_bank,node/3707460891
First Unitarian Church of Los Angeles,"2936 W. 8th St, Los Angeles, CA, 90005",34.0575414,-118.2902212,Sa 08:00-10:00,osm,CA,+1 213 389 1356,https://www.uula.org/,food_bank,node/3714502465
First Baptist Church of Los Angeles,"760 South Westmoreland Avenue, Los Angeles, CA, 90005",34.0582733,-118.2889654,Fr 08:00-09:30,osm,CA,+1-213-384-2151,https://fbcofla.org/,food_bank,node/3714508380
Central Spanish Seventh Day Adventist Church,"1366 South Alvarado Street, Los Angeles, CA, 90006",34.0456589,-118.2834673,Sa[4] 17:00-18:00,osm,CA,+1-818-649-0893,https://www.centralspanish.org/,food_bank,node/3724115711
St Agnes Church,"2625 S. Vermont Ave, Los Angeles, CA, 90007",34.0319144,-118.2918378,"Mo-Tu,Th-Fr 09:00-10:30",osm,CA,+1-323-731-2464,,food_bank,node/3724125231
Los Angeles Central City Seventh-day Adventist Church,"650 West 21st Street, Los Angeles, CA, 90007-2030",34.0328124,-118.275261,Tu[3] 12:00-14:00,osm,CA,+1-213-749-9646,https://losangelescentralcity22.adventistchurchconnect.org/,food_bank,node/3724139450
Holy Trinity Church of God in Christ,"9706 South Broadway, Los Angeles, CA, 90003",33.9480202,-118.2779605,Sa 12:00-14:00,osm,CA,+1-323-777-2965,,food_bank,node/3728605465
St. John's Cathedral-Hope Net,"514 West Adams Boulevard, Los Angeles, CA, 90007",34.0274444,-118.2756105,"Su[1,3] 12:30-13:30",osm,CA,+1-213-747-6285,,food_bank,node/3732301010
Redeemer Missionary Baptist Church,"1631 West Adams Boulevard, Los Angeles, CA, 90007",34.0330405,-118.2983637,"Sa 10:00-13:00 ""biweekly""",osm,CA,+1-323-732-4124,,food_bank,node/3732303744
Christ the Good Shepherd Episcopal,"3303 West Vernon Avenue, Los Angeles, CA, 90008",34.0041338,-118.3296221,Fr[4] 10:00-13:00,osm,CA,+1-323-295-4139,,food_bank,node/3732303798
Crenshaw United Methodist Church,"3740 Don Felipe Drive, Los Angeles, CA, 90008",34.0069031,-118.340823,Sa[3] 10:00-12:00,osm,CA,+1-323-292-0141,,food_bank,node/3732307700
Good News Missionary Baptist Church,"2400 West Vernon Avenue, Los Angeles, CA, 90008",34.0034278,-118.3194002,"Th[2,4] 11:00-13:00",osm,CA,+1-323-292-3589,,food_bank,node/3732309098
All Peoples Christian Center,"822 East 20th Street, Los Angeles, CA, 90011",34.0256794,-118.2565427,Fr 12:00-17:00,osm,CA,+1 213-747-6357,,food_bank,node/3732360544
St. Philip's Episcopal Church,"2800 Stanford Avenue, Los Angeles, CA, 90011",34.0192692,-118.2602039,"Tu[2,4] 07:30-08:30",osm,CA,+1-323-291-8917,,food_bank,node/3732371254
Cover the Homeless Ministry,"4425 Central Avenue, Los Angeles, CA, 90011",34.0031354,-118.2568565,Th[-1] 12:00-13:00,osm,CA,+1-323-931-5468,,food_bank,node/3732371731
Saint Mark Missionary Baptist,"5017 Compton Avenue, Los Angeles, CA, 90011",33.9970811,-118.2480908,We 08:00-10:00,osm,CA,+1 323-231-1040,,food_bank,node/3732372419
HOAP Inc.,"5014 Avalon Boulevard, Los Angeles, CA, 90011",33.9974462,-118.2649809,Th 10:30- 12:30,osm,CA,+1-323-232-7256,,food_bank,node/3732396908
Victory Baptist Church,"4802 McKinley Avenue, Los Angeles, CA, 90011",34.0000902,-118.2607215,Fr 07:30-09:30,osm,CA,+1-323-231-2424,,food_bank,node/3732396909
Our Lady Queen of Angels Catholic Church,"535 North Main Street, Los Angeles, CA, 90012",34.0571561,-118.2397573,Fr 08:00-11:00,osm,CA,+1-213-629-3101,,food_bank,node/3732403713
Fred Jordan Mission,"445 Towne Avenue, Los Angeles, CA, 90013",34.0433591,-118.2420051,Mo-Fr 12:00-13:00,osm,CA,+1-213-489-7763,,food_bank,node/3732406243
Salvation Army- L.A. Central Corp,"906 Francisco Street, Los Angeles, CA, 90015",34.0467673,-118.2647127,"Mo-Th 09:00-12:00,13:00-16:00",osm,CA,+1-213-896-9178,,food_bank,node/3732412732
West Adams Church of Christ,"4959 West Adams Boulevard, Los Angeles, CA, 90016",34.0328042,-118.348519,Fr[4] 10:00-11:00; Sa[3] 12:00-14:00,osm,CA,+1-323-731-6672,,food_bank,node/3734961159
First African Methodist Episcopal Church,"2270 South Harvard Boulevard, Los Angeles, CA, 90018",34.035007,-118.306226,Sa[4] 09:00-12:00,osm,CA,+1-323-735-1251,,food_bank,node/3734961926
Trinity Baptist Church L.A.,"2040 West Jefferson Boulevard, Los Angeles, CA, 90018",34.0251586,-118.3162896,We 09:30-10:45,osm,CA,+1-323-735-0044,,food_bank,node/3734962088
First Presbyterian Church,"1809 West Boulevard, Los Angeles, CA, 90019",34.0406392,-118.3371679,Sa[3] 09:00-11:00; Su[1] 13:00-14:00,osm,CA,,,food_bank,node/3736232516
Koreatown Multipurpose Senior,"2147 West Washington Boulevard, Los Angeles, CA, 90018-1540",34.040168,-118.3080338,Tu 08:30-11:30,osm,CA,+1-213-247-3560,,food_bank,node/3736234946
Skagit Valley Neighbors in Need,"1615 South 2nd Street, Mount Vernon, 98273",48.4099835,-122.3382059,,osm,,,,food_bank,node/3741788217
Christian Association for Social Services,"5814 Venice Boulevard, Los Angeles, CA, 90019",34.041485,-118.3661857,"Fr[1,3],Sa[1,3] 10:00-13:00",osm,CA,+1-323-936-9481,,food_bank,node/3744291525
"Ananda Marga of LA, Inc.","1245 South Norton Avenue, Los Angeles, CA, 90019",34.048329,-118.3237945,"Th,Fr 09:30-10:30",osm,CA,+1-818-414-7737,,food_bank,node/3744301038
Los Angeles First Church of the Nazarene-Hope Net,"3401 West 3rd Street, Los Angeles, CA, 90020",34.0695168,-118.2899987,Fr 16:00-18:00,osm,CA,+1-213-385-6345,,food_bank,node/3744303552
Wilshire Presbyterian Church-Hope Net,"309 South Oxford Avenue, Los Angeles, CA, 90020",34.0685936,-118.3081733,Mo 11:00-12:00,osm,CA,+1-213-387-5387,,food_bank,node/3744308818
Islamic Center of Southern CA-Hope Net,"434 South Vermont Avenue, Los Angeles, CA, 90020",34.0665228,-118.2913424,,osm,CA,,,food_bank,node/3744318766
Charismatic Ecumencial Ministries International,"4357 West 3rd Street, Los Angeles, CA, 90020",34.0688003,-118.309678,,osm,CA,+1-213-219-3228,,food_bank,node/3744322573
Ridgewood Church Food Pantry,,40.5157144,-80.0223214,,osm,,,,food_bank,node/3748574787
Keyport Ministerium Food Pantry,"42 Elizabeth Street, Keyport, NJ, 07735",40.4347399,-74.1988072,"Tu,Th 09:30-11:30",osm,NJ,+1 732-888-1986,https://keyportfoodpantry.org/,food_bank,node/3783418981
Caz Cares,"101 Nelson Street, Cazenovia, NY, 13035",42.9261956,-75.8399379,,osm,NY,,https://cazcares.org/,food_bank,node/3784068581
Iglesia la Puerta Abierta Food Bank,"5017 Olympic Boulevard, Los Angeles, 90022",34.0173652,-118.1621686,We 19:00-19:30,osm,,,,food_bank,node/3889304927
Door of Hope Community Center Food Bank,"1414 Atlantic Boulevard, Los Angeles, 90022",34.0122988,-118.1591451,"Mo,Th 09:00-11:00",osm,,,,food_bank,node/3889357557
East L.A. Bilingual S.D.A. Church Food Bank,"700 Hoefner Avenue, Los Angeles, 90022",34.020976,-118.1494998,"Sa[1,3] 12:00-12:45; We 17:30-18:30",osm,,,,food_bank,node/3889387183
Iglesia Apostolica Manantial de Vida Food Bank,"6034 East Olympic Boulevard, Los Angeles, 90022",34.0134771,-118.1428426,Tu 19:00-20:00,osm,,,,food_bank,node/3889405970
Eastmont S.D.A. Spanish Church Food Bank,"1021 Westside Drive, Los Angeles, 90022",34.0134104,-118.1376123,Mo 19:30-20:00,osm,,,,food_bank,node/3889411360
Food Net-Centro Maravilla food bank,"4716 Cesar E Chavez Avenue, Los Angeles, 90022",34.040816,-118.164547,"Mo,Tu,Fr 08:30-16:00",osm,,,,food_bank,node/3889417340
Estrada Courts Community Center Food Bank,"3232 Hunter Street, Los Angeles, 90023",34.0214922,-118.2086505,,osm,,,,food_bank,node/3889783157
Chinese Community Service Center,"1725 Beverly Boulevard, Los Angeles, 90026",34.0653936,-118.2665761,"7/1, Tuesdays and 8/3 Sundays 9 a.m. - 12 p.m.",osm,,,,food_bank,node/3889786452
St. Athanasius & St. Paul Church,"840 Echo Park Avenue, Los Angeles, 90026",34.0731222,-118.2594227,Fr 08:00-10:30,osm,,,,food_bank,node/3889788317
Filipino Christian Church Food Bank,"301 North Union Avenue, Los Angeles, 90026",34.0675421,-118.2643284,,osm,,,,food_bank,node/3889792242
Pilipino Worker Center of Southern California Food Bank,"153 Glendale Boulevard, Los Angeles, 90026",34.0634381,-118.2601764,Fr 18:00-19:00,osm,,,,food_bank,node/3889805494
Albion Food Hub,"112 E. Erie, Albion, MI, 49224",42.2440956,-84.7525801,,osm,MI,,,food_bank,node/3895886606
Salvation Army Food Bank,,35.0491324,-118.1707771,,osm,,,,food_bank,node/3977061532
Fall Mountain Food Shelf,,43.1625152,-72.3797624,,osm,,,,food_bank,node/4032288398
Loami Area Food Pantry,,39.6750898,-89.847022,,osm,,,,food_bank,node/4053469398
Moorpark Human Services Center,,34.2842586,-118.8740978,,osm,,,,food_bank,node/4062529432
Hopeworks,1201 3rd Street Northwest,35.0960563,-106.649191,,osm,,,,soup_kitchen,node/4080827166
Freedom Worship Center,"1625 South 58th Street, Philadelphia, PA, 19143",39.9385361,-75.2319893,We[2] 17:00-18:30,osm,PA,+1 267-342-3069,,food_bank,node/4120151969
Friends of the Kingsessing Library Food Pantry,"1201 South 51st Street, Philadelphia, PA, 19143",39.942075,-75.2182486,Th[3] 14:00-16:30,osm,PA,+1 267-315-9428,,food_bank,node/4120151970
Mt. Airy Church of God in Christ,"6401 North 18th Street, Philadelphia, PA, 19126",40.0521403,-75.1491977,Sa[4] 10:00-13:00,osm,PA,+1 215-276-2960,,food_bank,node/4121796394
Center in the Park,"5818 Germantown Avenue, Philadelphia, PA, 19144",40.0365903,-75.176281,Mo-Fr 08:30-16:30,osm,PA,+1 215-848-7722,,food_bank,node/4121796395
The Food Cupboard at Church of the Annunciation,"324 Carpenter Lane, Philadelphia, PA, 19083",40.0494066,-75.1926112,Tu 10:00-13:00,osm,PA,+1-267-230-2678,,food_bank,node/4124474074
Germantown SDA Church,"200 East Cliveden Street, Philadelphia, PA, 19119",40.0494455,-75.179679,,osm,PA,+1 215-756-1388,,food_bank,node/4124474076
Harambe Baptist Church,"5648 East Woodlawn Street, Philadelphia, PA, 19138",40.0445168,-75.1648289,Tu-Th 13:00-15:00,osm,PA,+1 215-849-8693,,food_bank,node/4124479351
B.G. Christian Food Pantry,"419 Gould Street, Bowling Green, OH, 43402",41.3713651,-83.645343,Mo-Sa 13:00-15:00; Tu off; Th 18:00-20:00,osm,OH,,,food_bank,node/4190787237
Saint Vincent de Paul Society Food Pantry,,41.3734393,-83.6463812,,osm,,,,food_bank,node/4190874357
Immanuel Presbyterian Church-Hope Net,"3300 Wilshire Boulevard, Los Angeles, CA, 90010",34.0612707,-118.2945281,Sa 09:30-11:30,osm,CA,+1-213-389-3191,,food_bank,node/4265283713
Issaquah Food & Clothing Bank,"179 1st Avenue Southeast, Issaquah, WA, 98027",47.5286811,-122.034935,Mo-Fr 08:00-16:00,osm,WA,+1-425-392-4123,https://issaquahfoodbank.org/,food_bank,node/4265344373
Adventist Community Services,"11117 Northeast 189th Street, Battle Ground, WA, 98604",45.758244,-122.5581011,Tu 13:00-17:30; Th 10:00-16:00,osm,WA,+1-360-687-3459,https://www.communityservices.org/,food_bank,node/4303757439
Bienvenidos Food Bank,"3810 Pecos Street, Denver, CO, 80211",39.7695949,-105.0062592,,osm,CO,,,food_bank,node/4324590916
Fish,,45.6283947,-122.6795842,,osm,,,,food_bank,node/4331337967
Fuquay Varina Emergency Food Pantry,"214 West Academy Street, Fuquay-Varina, NC, 27526",35.5845234,-78.8014237,Tu 09:00-11:45; Th 15:00-17:45,osm,NC,+1-919-552-7720,,food_bank,node/4368517960
Yarmouth Community Food Pantry,,43.7987768,-70.1836182,,osm,,,,food_bank,node/4457365489
Barb Food Market,"900 East Garden Street, DeKalb, IL, 60115",41.9227037,-88.7459324,Th 16:30-18:00,osm,IL,,,food_bank,node/4502628568
Berkeley Food Pantry,"1600 Sacramento Street, Berkeley, CA, 94702",37.8763732,-122.2832523,,osm,CA,+1-510-525-2280,https://www.berkeleyfoodpantry.org/,food_bank,node/4505134119
The Salvation Army,"1515 Birchwood Avenue, 98225",48.7749612,-122.492497,Mo-Sa 08:30-17:15,osm,,+1-360-773-1350,,food_bank,node/4599037389
Loveland LIFE Food Pantry,,39.2706524,-84.2834864,,osm,,+1-513-583-8222,https://www.lovelandlifefoodpantry.org/,food_bank,node/4624811846
Casa Catalina,"4537 South Ashland Avenue, Chicago, IL, 60609",41.8111882,-87.6647591,,osm,IL,,,food_bank,node/4641398471
Food Bank,,46.8224936,-123.0964312,,osm,,,,food_bank,node/4646769825
Sandy Bishops' Storehouse,,40.5993015,-111.8743164,,osm,,,,food_bank,node/4660437320
Senior Meals,,46.8225769,-123.0941906,,osm,,,,food_bank,node/4666435002
Calwa Community Food Bank,,36.7091227,-119.7577956,,osm,,,,food_bank,node/4702339026
Community Care Center - Braidwood (Food Pantry),"112 South Center Street, Braidwood, IL, 60408",41.2640326,-88.2175124,Tu 08:00-11:45,osm,IL,+1-630-738-8863,,food_bank,node/4709162239
Galway Lions Food Bank,,43.0191963,-74.0238322,,osm,,,,food_bank,node/4742776727
Amery Area Food Bank,,45.3022488,-92.3665008,,osm,,,,food_bank,node/4756734881
Maple Valley Food Bank,,47.4093904,-122.0395285,,osm,,+1-425-432-8633,,food_bank,node/4795288594
Regina House Food Bank,"South Southern Street, Seattle, WA, 98108",47.5295235,-122.3204358,"Th,Sa unknown",osm,WA,,,food_bank,node/4822145701
Salvation Army Food Bank,"16th Avenue Southwest, Seattle, WA, 98106",47.5214715,-122.354846,Mo-Fr 13:00-14:00,osm,WA,,,food_bank,node/4822145702
Bixby Community Outreach Center,"77 East Breckenridge Avenue, Bixby, OK, 74008",35.9417954,-95.8821445,"Tu-Th 09:00-12:00,01:00-16:00; Tu[2] 16:00-19:00",osm,OK,,,food_bank,node/4831289506
Congress Heights Service Center (food stamps),4001 South CapitoL Street Southwest,38.8311989,-77.0081116,,osm,,,,food_bank,node/4842101994
Soup Kitchen of Provincetown,,42.048822,-70.1937563,,osm,,,,soup_kitchen,node/4906841829
St. Mary's Food Pantry,"22 Lakeside Avenue, Pompton Lakes, NJ, 07442",41.0052428,-74.2907618,,osm,NJ,,,food_bank,node/4940878488
The Jerry Larson FOODBasket,,37.3299769,-121.9112565,,osm,,,https://healthtrust.org/services/the-jerry-larson-foodbasket/,food_bank,node/4946490422
South Austin WIC Clinic,"2508 Durwood Street, Austin, TX, 78704",30.2392858,-97.760055,,osm,TX,,,food_bank,node/4966361738
Fairgrove Family Resource Center,"159 Myrtle Drive, Thomasville, NC",35.8368655,-80.1067614,,osm,NC,,,food_bank,node/4987402892
Bowie Food Pantry,"219 West Business Loop, Bowie, AZ, 85605",32.3265539,-109.4891538,"Mo,We,Fr 09:00-15:00",osm,AZ,+1 520 847 0847,,food_bank,node/5084581607
Project Angel Heart,"4950 Washington Street, Denver, CO, 80216",39.7867981,-104.9777093,,osm,CO,,https://www.projectangelheart.org/,food_bank,node/5114565908
Papa's Pantry,"6551 Commerce Parkway, Woodstock, GA, 30189",34.1220622,-84.5869552,,osm,GA,,,food_bank,node/5131017936
WIC Food Center,"3110 West Armitage Avenue, Chicago, IL, 60647",41.9176231,-87.7058898,,osm,IL,,,food_bank,node/5136890523
Salvation Army Sherman Avenue Corps,,38.9315827,-77.0262983,,osm,,+1 202-829-0100,https://salvationarmynca.org/sherman-ave/,soup_kitchen,node/5159544222
Feeding Medina County,"901 Lafayette Road, Medina, OH, 44256",41.1260141,-81.889639,,osm,OH,,,food_bank,node/5163336073
Cafe Hope,"2701 14th Street, Saint Louis, 63106",38.6504911,-90.1976858,"Sa[1-3] 12:00-13:00+ ""until food is gone""",osm,,+1 314 583 7679,,food_bank,node/5167739613
Mount Hope Neighborhood Association,"199 Camp Street, Providence, RI, 02906",41.8437417,-71.4021237,,osm,RI,,,food_bank,node/5260536345
Emmanuel Food Pantry,,47.20645,-122.2273073,,osm,,,,food_bank,node/5300413324
Pawtucket Soup Kitchen,"195 Walcott Street, Pawtucket, RI, 02860",41.8775158,-71.3732438,,osm,RI,+1-401-258-4616,https://www.pawtucketsoupkitchen.org/,food_bank,node/5304011135
Our Lady of Guadalupe Dining Room,,44.0308163,-88.5801553,,osm,,,,soup_kitchen,node/5318653066
St. Joseph's Dining Room,,44.0295209,-88.5805538,,osm,,,,soup_kitchen,node/5318653221
F.I.S.H,"770 1/2 West Hill Street, Wabash, IN, 46992",40.7981506,-85.8333736,Tu-Fr 10:00-13:00,osm,IN,+1 260-563-5151,,food_bank,node/5324114593
Food Pantry,"351 Market Street, Wabash, IN, 46992",40.7946611,-85.8170086,24/7,osm,IN,,,food_bank,node/5326601802
Blessed 2 Be A Blessing,"521 West Lehigh Avenue, Philadelphia, PA, 19133",39.9924729,-75.1411069,Sa[1] 11:00+,osm,PA,,,food_bank,node/5363245313
Grace United Church of Christ,,44.9577126,-89.6388924,,osm,,,,food_bank,node/5397465705
CHiPS,,40.6782853,-73.9827265,,osm,,+1 718 237 2962,https://chipsonline.org/,soup_kitchen,node/5487146969
Trinity Episcopal Food Pantry,"600 North Euclid Avenue, St. Louis, MO, 63108",38.6503609,-90.2601972,Tu-We 13:30-15:00; Th 16:00-17:30; Su 14:00-14:30,osm,MO,,https://www.trinitycwe.org/Pages/trinity-food-ministry.htm,food_bank,node/5579448446
Life Center Littleton,"5804 South Datura Street, Littleton, CO, 80120",39.6115211,-105.0039003,Mo-Fr 09:00-17:00,osm,CO,+1-303-953-7180,https://www.lifecenterlittleton.org,food_bank,node/5597976433
The Basic Needs Center,213 North Clinton Avenue,43.0029764,-84.5587189,Mo 16:00-19:00;Tu-Th 10:00-16:00,osm,,+1-517-230-4618,https://m.facebook.com/The-Basic-Needs-Center-337107602979470/,food_bank,node/5613949553
Food Pantry,"20 Shank Painter Road, Provincetown, MA, 02657",42.0488703,-70.1938322,,osm,MA,,,food_bank,node/5642792422
Sister Helen's Food Pantry,,43.1736814,-78.6843742,,osm,,,,food_bank,node/5650039626
Your Food Shelf,"1500 Federal Street, Camden, NJ, 08105",39.9437639,-75.1029142,,osm,NJ,,,food_bank,node/5665142200
De Soto Food Pantry,,37.8189762,-89.2301823,,osm,,,,food_bank,node/5703776289
WIC,,32.6945556,-115.4978306,,osm,,,,food_bank,node/5723647452
Sycamore Food Pantry,"160 Johnson Avenue, Sycamore, 60178",41.9886635,-88.7030822,Mo 12:00-16:00; Mo[2] 12:00-19:00,osm,,,https://www.sycamoreumc.org/food-pantry,food_bank,node/5728285844
New Hope Missionary Baptist,"1201 Twombly Road, DeKalb, 60115",41.9515972,-88.7758908,Mo 16:30-18:00,osm,,,,food_bank,node/5729299315
Salvation Army Food Pantry,"830 Grove Street, DeKalb, IL, 60115",41.9263901,-88.7441828,"Mo,Tu,We 09:00-12:00; Th 09:00-12:00,17:00-18:45",osm,IL,,,food_bank,node/5729309582
Mount Carmel Ministerium Food Pantry,"26 North Market Street, Mount Carmel, PA, 17851",40.7978615,-76.4107166,,osm,PA,,,food_bank,node/5762473021
First United Methodist Church Food Pantry,"1526 East Wooster Street, Bowling Green, OH, 43402",41.3735505,-83.6273463,,osm,OH,+1-419-353-0682,,food_bank,node/5794385470
Bishopville Food Pantry,,39.5132219,-82.0470382,,osm,,,,food_bank,node/5946041075
New Life Food Pantry,,40.9991921,-75.1826692,,osm,,,,food_bank,node/6003713350
ATSLM Emergency Food Pantry,"485 County Road 303, Taylor, MS, 38673",34.3077353,-89.5870878,,osm,MS,+1-662-380-3587,https://atslm-emergency-food-pantry.business.site/,food_bank,node/6035436226
Palatine Township Food Pantry,,42.0965153,-88.0624773,,osm,,,,food_bank,node/6037515021
Community Food Share,"650 South Taylor Avenue, Louisville, CO, 80027",39.9597454,-105.1195503,,osm,CO,+1-303-652-3663,https://communityfoodshare.org/,food_bank,node/6072310874
Elijah's Jar,24617 Foresthill Road,39.0207282,-120.8159622,,osm,,,http://www.elijahsjar.org/,food_bank,node/6075806039
Food Bank,"27614 Pacific Highway South, Federal Way, 98003",47.3534095,-122.3112244,,osm,,,,food_bank,node/6088437553
San Ysidro Health Center,"1655 Broadway, Chula Vista, CA, 91911",32.597098,-117.0758,Mo-Fr 08:00-17:00,osm,CA,,,food_bank,node/6093447698
City on a Hill Minitries,"1055 West Audie Murphy Parkway, Farmersville, TX, 75442",33.1572298,-96.3752908,,osm,TX,,,food_bank,node/6165571702
Portland Food Bank,"111 State Street, Portland, PA, 18351",40.9209089,-75.0976703,,osm,PA,,,food_bank,node/6175902053
South Portland Food Cupboard,"130 Thadeus Street, South Portland, ME, 04106",43.6253452,-70.2871788,,osm,ME,,,food_bank,node/6216668670
Sunshine Division,"12436 Southeast Stark Street, Portland, OR, 97233",45.5188663,-122.5351289,,osm,OR,+1-971-255-0834,https://sunshinedivision.org/,food_bank,node/6308943546
